   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 244,           243,               0,             43,       948,           0,        393
 245,           244,               0,             42,       953,           0,        394
 246,           245,               0,             43,       959,           0,        397
 247,           246,               0,             44,       965,           0,        398
 248,           247,               0,             43,       972,           0,        404
 249,           248,               0,             43,       977,           0,        404
 250,           249,               0,             44,       983,           0,        404
 251,           250,               0,             43,       989,           0,        411
 252,           251,               0,             44,       996,           0,        409
 253,           252,               0,             43,      1002,           0,        411
 254,           253,               0,             45,      1009,           0,        418
 255,           254,               0,             44,      1016,           0,        418
 256,           255,               0,             45,      1024,           0,        421
 257,           256,               0,             46,      1025,           0,        423
 258,           257,               0,             46,      1027,           0,        424
 259,           258,               0,             46,      1029,           0,        422
 260,           259,               0,             45,      1032,           0,        420
 261,           260,               0,             45,      1034,           0,        411
 262,           261,               0,             46,      1037,           0,        410
 263,           262,               0,             46,      1040,           0,        411
 264,           263,               0,             46,      1044,           0,        416
 265,           264,               0,             45,      1046,           0,        415
 266,           265,               0,             46,      1049,           0,        418
 267,           266,               0,             46,      1052,           0,        425
 268,           267,               0,             45,      1056,           0,        422
 269,           268,               0,             46,      1059,           0,        423
 270,           269,               0,             46,      1063,           0,        424
 271,           270,               0,             45,      1067,           0,        426
 272,           271,               0,             47,      1072,           0,        425
 273,           272,               0,             45,      1074,           0,        424
 274,           273,               0,             46,      1077,           0,        425
 275,           274,               0,             46,      1080,           0,        424
 276,           275,               0,             47,      1084,           0,        427
 277,           276,               0,             48,      1087,           0,        427
 278,           277,               0,             48,      1091,           0,        430
 279,           278,               0,             47,      1095,           0,        432
 280,           279,               0,             47,      1100,           0,        435
 281,           280,               0,             48,      1103,           0,        437
 282,           281,               0,             49,      1107,           0,        436
 283,           282,               0,             47,      1111,           0,        440
 284,           283,               0,             47,      1116,           0,        439
 285,           284,               0,             49,      1120,           0,        447
 286,           285,               0,             48,      1125,           0,        433
 287,           286,               0,             47,      1130,           0,        437
 288,           287,               0,             47,      1136,           0,        437
 289,           288,               0,             49,      1138,           0,        442
 290,           289,               0,             47,      1141,           0,        478
 291,           290,               0,             48,      1144,           0,        444
 292,           291,               0,             48,      1148,           0,        450
 293,           292,               0,             49,      1151,           0,        443
 294,           293,               0,             49,      1155,           0,        449
 295,           294,               0,             49,      1159,           0,        449
 296,           295,               0,             49,      1164,           0,        455
 297,           296,               0,             50,      1167,           0,        454
 298,           297,               0,             49,      1171,           0,        456
 299,           298,               0,             49,      1175,           0,        458
 300,           299,               0,             50,      1180,           0,        459
 301,           300,               0,             49,      1184,           0,        461
 302,           301,               0,             51,      1189,           0,        461
 303,           302,               0,             54,      1194,           0,        464
 304,           303,               0,             51,      1200,           0,        466
 305,           304,               0,             51,      1203,           0,        466
 306,           305,               0,             50,      1207,           0,        469
 307,           306,               0,             51,      1211,           0,        469
 308,           307,               0,             50,      1216,           0,        473
 309,           308,               0,             51,      1220,           0,        476
 310,           309,               0,             52,      1225,           0,        477
 311,           310,               0,             52,      1230,           0,        477
 312,           311,               0,             52,      1236,           0,        498
 313,           312,               0,             52,      1240,           0,        480
 314,           313,               0,             52,      1245,           0,        483
 315,           314,               0,             52,      1250,           0,        482
 316,           315,               0,             52,      1256,           0,        489
 317,           316,               0,             53,      1261,           0,        486
 318,           317,               0,             53,      1267,           0,        487
 319,           318,               0,             54,      1273,           0,        498
 320,           319,               0,             53,      1280,           0,        496
 321,           320,               0,             55,      1282,           0,        496
 322,           321,               0,             54,      1285,           0,        499
 323,           322,               0,             54,      1288,           0,        497
 324,           323,               0,             54,      1292,           0,        497
 325,           324,               0,             55,      1295,           0,        503
 326,           325,               0,             55,      1299,           0,        505
 327,           326,               0,             54,      1303,           0,        503
 328,           327,               0,             56,      1308,           0,        506
 329,           328,               0,             58,      1311,           0,        507
 330,           329,               0,             56,      1315,           0,        510
 331,           330,               0,             55,      1319,           0,        513
 332,           331,               0,             56,      1324,           0,        510
 333,           332,               0,             56,      1328,           0,        515
 334,           333,               0,             55,      1333,           0,        515
 335,           334,               0,             55,      1338,           0,        519
 336,           335,               0,             57,      1344,           0,        519
 337,           336,               0,             57,      1347,           0,        521
 338,           337,               0,             56,      1351,           0,        523
 339,           338,               0,             58,      1355,           0,        524
 340,           339,               0,             56,      1360,           0,        524
 341,           340,               0,             58,      1364,           0,        529
 342,           341,               0,             57,      1369,           0,        527
 343,           342,               0,             59,      1374,           0,        530
 344,           343,               0,             60,      1380,           0,        533
 345,           344,               0,             59,      1384,           0,        534
 346,           345,               0,             59,      1389,           0,        535
 347,           346,               0,             61,      1394,           0,        539
 348,           347,               0,             59,      1400,           0,        538
 349,           348,               0,             58,      1405,           0,        544
 350,           349,               0,             59,      1411,           0,        548
 351,           350,               0,             58,      1417,           0,        543
 352,           351,               0,             60,      1424,           0,        549
 353,           352,               0,             60,      1427,           0,        549
 354,           353,               0,             60,      1431,           0,        549
 355,           354,               0,             60,      1435,           0,        555
 356,           355,               0,             60,      1440,           0,        555
 357,           356,               0,             60,      1444,           0,        553
 358,           357,               0,             61,      1449,           0,        559
 359,           358,               0,             61,      1454,           0,        559
 360,           359,               0,             61,      1460,           0,        563
 361,           360,               0,             61,      1464,           0,        564
 362,           361,               0,             61,      1469,           0,        566
 363,           362,               0,             61,      1474,           0,        566
 364,           363,               0,             64,      1480,           0,        573
 365,           364,               0,             62,      1485,           0,        570
 366,           365,               0,             61,      1491,           0,        575
 367,           366,               0,             61,      1497,           0,        573
 368,           367,               0,             62,      1504,           0,        577
 369,           368,               0,             62,      1508,           0,        582
 370,           369,               0,             62,      1513,           0,        581
 371,           370,               0,             62,      1518,           0,        581
 372,           371,               0,             62,      1524,           0,        584
 373,           372,               0,             62,      1529,           0,        586
 374,           373,               0,             63,      1535,           0,        592
 375,           374,               0,             64,      1541,           0,        591
 376,           375,               0,             64,      1548,           0,        591
 377,           376,               0,             64,      1553,           0,        597
 378,           377,               0,             64,      1559,           0,        597
 379,           378,               0,             64,      1565,           0,        600
 380,           379,               0,             65,      1572,           0,        601
 381,           380,               0,             66,      1578,           0,        603
 382,           381,               0,             65,      1585,           0,        603
 383,           382,               0,             65,      1592,           0,        609
 384,           383,               0,             65,      1600,           0,        609
 385,           384,               0,             65,      1602,           0,        614
 386,           385,               0,             66,      1605,           0,        612
 387,           386,               0,             66,      1608,           0,        618
 388,           387,               0,             67,      1612,           0,        616
 389,           388,               0,             69,      1615,           0,        618
 390,           389,               0,             67,      1619,           0,        622
 391,           390,               0,             66,      1623,           0,        619
 392,           391,               0,             66,      1628,           0,        623
 393,           392,               0,             67,      1631,           0,        622
 394,           393,               0,             66,      1635,           0,        625
 395,           394,               0,             67,      1639,           0,        627
 396,           395,               0,             67,      1644,           0,        627
 397,           396,               0,             66,      1648,           0,        633
 398,           397,               0,             67,      1653,           0,        629
 399,           398,               0,             67,      1658,           0,        632
 400,           399,               0,             68,      1664,           0,        638
 401,           400,               0,             68,      1667,           0,        636
 402,           401,               0,             69,      1671,           0,        639
 403,           402,               0,             68,      1675,           0,        645
 404,           403,               0,             69,      1680,           0,        666
 405,           404,               0,             72,      1684,           0,        644
 406,           405,               0,             70,      1689,           0,        648
 407,           406,               0,             70,      1694,           0,        648
 408,           407,               0,             69,      1700,           0,        646
 409,           408,               0,             69,      1704,           0,        649
 410,           409,               0,             70,      1709,           0,        649
 411,           410,               0,             70,      1714,           0,        653
 412,           411,               0,             71,      1720,           0,        658
 413,           412,               0,             72,      1725,           0,        658
 414,           413,               0,             71,      1731,           0,        662
 415,           414,               0,             71,      1737,           0,        663
 416,           415,               0,             72,      1744,           0,        663
 417,           416,               0,             72,      1747,           0,        664
 418,           417,               0,             71,      1751,           0,        666
 419,           418,               0,             72,      1755,           0,        665
 420,           419,               0,             72,      1760,           0,        670
 421,           420,               0,             72,      1764,           0,        670
 422,           421,               0,             76,      1769,           0,        678
 423,           422,               0,             72,      1774,           0,        676
 424,           423,               0,             72,      1780,           0,        677
 425,           424,               0,             72,      1784,           0,        678
 426,           425,               0,             72,      1789,           0,        714
 427,           426,               0,             79,      1794,           0,        735
 428,           427,               0,             78,      1800,           0,        730
 429,           428,               0,             79,      1805,           0,        733
 430,           429,               0,             79,      1811,           0,        742
 431,           430,               0,             79,      1817,           0,        738
 432,           431,               0,             78,      1824,           0,        743
 433,           432,               0,             87,      1828,           0,        741
 434,           433,               0,             78,      1833,           0,        748
 435,           434,               0,             75,      1838,           0,        756
 436,           435,               0,             79,      1844,           0,        753
 437,           436,               0,             76,      1849,           0,        756
 438,           437,               0,             76,      1855,           0,        762
 439,           438,               0,             78,      1861,           0,        748
 440,           439,               0,             71,      1868,           0,        708
 441,           440,               0,             70,      1873,           0,        711
 442,           441,               0,             70,      1879,           0,        711
 443,           442,               0,             72,      1885,           0,        716
 444,           443,               0,             72,      1892,           0,        716
 445,           444,               0,             71,      1898,           0,        720
 446,           445,               0,             72,      1905,           0,        720
 447,           446,               0,             72,      1912,           0,        722
 448,           447,               0,             73,      1920,           0,        729
 449,           448,               0,             72,      1923,           0,        731
 450,           449,               0,             72,      1927,           0,        731
 451,           450,               0,             72,      1931,           0,        729
 452,           451,               0,             72,      1936,           0,        733
 453,           452,               0,             73,      1940,           0,        733
 454,           453,               0,             73,      1945,           0,        738
 455,           454,               0,             73,      1950,           0,        738
 456,           455,               0,             76,      1956,           0,        741
 457,           456,               0,             74,      1960,           0,        748
 458,           457,               0,             75,      1965,           0,        746
 459,           458,               0,             76,      1970,           0,        747
 460,           459,               0,             77,      1976,           0,        755
 461,           460,               0,             75,      1981,           0,        748
 462,           461,               0,             75,      1987,           0,        748
 463,           462,               0,             76,      1993,           0,        756
 464,           463,               0,             77,      2000,           0,        758
 465,           464,               0,             76,      2004,           0,        758
 466,           465,               0,             77,      2009,           0,        760
 467,           466,               0,             76,      2014,           0,        762
 468,           467,               0,             77,      2020,           0,        766
 469,           468,               0,             77,      2025,           0,        769
 470,           469,               0,             77,      2031,           0,        765
 471,           470,               0,             77,      2037,           0,        771
 472,           471,               0,             78,      2044,           0,        771
 473,           472,               0,             78,      2049,           0,        777
 474,           473,               0,             77,      2055,           0,        774
 475,           474,               0,             79,      2061,           0,        781
 476,           475,               0,             77,      2068,           0,        798
 477,           476,               0,             79,      2074,           0,        784
 478,           477,               0,             79,      2081,           0,        786
 479,           478,               0,             82,      2088,           0,        788
 480,           479,               0,             80,      2096,           0,        791
 481,           480,               0,             79,      2100,           0,        796
 482,           481,               0,             80,      2105,           0,        794
 483,           482,               0,             81,      2110,           0,        794
 484,           483,               0,             80,      2116,           0,        798
 485,           484,               0,             80,      2121,           0,        805
 486,           485,               0,             80,      2127,           0,        802
 487,           486,               0,             82,      2133,           0,        806
 488,           487,               0,             81,      2140,           0,        806
 489,           488,               0,             82,      2145,           0,        808
 490,           489,               0,             82,      2151,           0,        808
 491,           490,               0,             82,      2157,           0,        820
 492,           491,               0,             81,      2164,           0,        815
 493,           492,               0,             82,      2170,           0,        819
 494,           493,               0,             82,      2177,           0,        819
 495,           494,               0,             83,      2184,           0,        821
 496,           495,               0,             82,      2192,           0,        826
 497,           496,               0,             83,      2197,           0,        828
 498,           497,               0,             82,      2203,           0,        827
 499,           498,               0,             83,      2209,           0,        833
 500,           499,               0,             84,      2216,           0,        832
 501,           500,               0,             83,      2222,           0,        837
 502,           501,               0,             83,      2229,           0,        839
 503,           502,               0,             84,      2236,           0,        841
 504,           503,               0,             85,      2244,           0,        859
 505,           504,               0,             85,      2250,           0,        848
 506,           505,               0,             84,      2257,           0,        849
 507,           506,               0,             85,      2264,           0,        850
 508,           507,               0,             86,      2272,           0,        854
 509,           508,               0,             85,      2279,           0,        863
 510,           509,               0,             86,      2287,           0,        859
 511,           510,               0,             85,      2295,           0,        860
 512,           511,               0,             87,      2304,           0,        864
 513,           512,               0,             86,      2305,           0,        867
 514,           513,               0,             86,      2307,           0,        868
 515,           514,               0,             87,      2309,           0,        870
 516,           515,               0,             87,      2312,           0,        873
 517,           516,               0,             87,      2314,           0,        875
 518,           517,               0,             87,      2317,           0,        874
 519,           518,               0,             88,      2320,           0,        881
 520,           519,               0,             87,      2324,           0,        879
 521,           520,               0,             87,      2326,           0,        882
 522,           521,               0,             88,      2329,           0,        882
 523,           522,               0,             88,      2332,           0,        887
 524,           523,               0,             88,      2336,           0,        883
 525,           524,               0,             89,      2339,           0,        885
 526,           525,               0,             89,      2343,           0,        889
 527,           526,               0,             88,      2347,           0,        890
 528,           527,               0,             89,      2352,           0,        890
 529,           528,               0,             91,      2354,           0,        895
 530,           529,               0,             89,      2357,           0,        896
 531,           530,               0,             89,      2360,           0,        897
 532,           531,               0,             89,      2364,           0,        900
 533,           532,               0,             91,      2367,           0,        910
 534,           533,               0,             94,      2371,           0,        933
 535,           534,               0,             93,      2375,           0,        966
 536,           535,               0,             97,      2380,           0,       1049
 537,           536,               0,             92,      2383,           0,        934
 538,           537,               0,             91,      2387,           0,        905
 539,           538,               0,             94,      2391,           0,        908
 540,           539,               0,             93,      2396,           0,        913
 541,           540,               0,             92,      2400,           0,        913
 542,           541,               0,             92,      2405,           0,        918
 543,           542,               0,             92,      2410,           0,        920
 544,           543,               0,             92,      2416,           0,        923
 545,           544,               0,             93,      2418,           0,        925
 546,           545,               0,             93,      2421,           0,        926
 547,           546,               0,             93,      2424,           0,        926
 548,           547,               0,             93,      2428,           0,        928
 549,           548,               0,             94,      2431,           0,        929
 550,           549,               0,             94,      2435,           0,        936
 551,           550,               0,             94,      2439,           0,        939
 552,           551,               0,             94,      2444,           0,        942
 553,           552,               0,             93,      2447,           0,        945
 554,           553,               0,             95,      2451,           0,        939
 555,           554,               0,             95,      2455,           0,        953
 556,           555,               0,             93,      2460,           0,        944
 557,           556,               0,             95,      2464,           0,        948
 558,           557,               0,             96,      2469,           0,        947
 559,           558,               0,             96,      2474,           0,        957
 560,           559,               0,             98,      2480,           0,        951
 561,           560,               0,             96,      2483,           0,        958
 562,           561,               0,             97,      2487,           0,        975
 563,           562,               0,             97,      2491,           0,        968
 564,           563,               0,             97,      2496,           0,        957
 565,           564,               0,             97,      2500,           0,        961
 566,           565,               0,             97,      2505,           0,        966
 567,           566,               0,             97,      2510,           0,        966
 568,           567,               0,             97,      2516,           0,        965
 569,           568,               0,             98,      2520,           0,        972
 570,           569,               0,             98,      2525,           0,        973
 571,           570,               0,             98,      2530,           0,        969
 572,           571,               0,             99,      2536,           0,        975
 573,           572,               0,             98,      2541,           0,        971
 574,           573,               0,             97,      2547,           0,        977
 575,           574,               0,             99,      2553,           0,        975
 576,           575,               0,            100,      2560,           0,        998
 577,           576,               0,             99,      2562,           0,        997
 578,           577,               0,            101,      2565,           0,        988
 579,           578,               0,             99,      2568,           0,        985
 580,           579,               0,            100,      2572,           0,        988
 581,           580,               0,             99,      2575,           0,        989
 582,           581,               0,             99,      2579,           0,        989
 583,           582,               0,            101,      2583,           0,        995
 584,           583,               0,            105,      2588,           0,        993
 585,           584,               0,            100,      2591,           0,        996
 586,           585,               0,            101,      2595,           0,       1001
 587,           586,               0,            102,      2599,           0,        999
 588,           587,               0,            102,      2604,           0,       1003
 589,           588,               0,            102,      2608,           0,       1017
 590,           589,               0,            102,      2613,           0,       1012
 591,           590,               0,            103,      2618,           0,       1011
 592,           591,               0,            104,      2624,           0,       1030
 593,           592,               0,            102,      2627,           0,       1010
 594,           593,               0,            103,      2631,           0,       1016
 595,           594,               0,            102,      2635,           0,       1012
 596,           595,               0,            103,      2640,           0,       1021
 597,           596,               0,            104,      2644,           0,       1017
 598,           597,               0,            103,      2649,           0,       1017
 599,           598,               0,            102,      2654,           0,       1019
 600,           599,               0,            103,      2660,           0,       1023
 601,           600,               0,            103,      2664,           0,       1023
 602,           601,               0,            105,      2669,           0,       1028
 603,           602,               0,            114,      2674,           0,       1033
 604,           603,               0,            105,      2680,           0,       1029
 605,           604,               0,            104,      2685,           0,       1028
 606,           605,               0,            104,      2691,           0,       1040
 607,           606,               0,            104,      2697,           0,       1037
 608,           607,               0,            105,      2704,           0,       1035
 609,           608,               0,            105,      2707,           0,       1044
 610,           609,               0,            104,      2711,           0,       1044
 611,           610,               0,            105,      2715,           0,       1039
 612,           611,               0,            105,      2720,           0,       1042
 613,           612,               0,            106,      2724,           0,       1047
 614,           613,               0,            106,      2729,           0,       1043
 615,           614,               0,            107,      2734,           0,       1052
 616,           615,               0,            110,      2740,           0,       1058
 617,           616,               0,            107,      2744,           0,       1051
 618,           617,               0,            107,      2749,           0,       1053
 619,           618,               0,            107,      2754,           0,       1056
 620,           619,               0,            106,      2760,           0,       1059
 621,           620,               0,            108,      2765,           0,       1055
 622,           621,               0,            108,      2771,           0,       1071
 623,           622,               0,            108,      2777,           0,       1066
 624,           623,               0,            108,      2784,           0,       1067
 625,           624,               0,            107,      2788,           0,       1072
 626,           625,               0,            109,      2793,           0,       1071
 627,           626,               0,            109,      2798,           0,       1079
 628,           627,               0,            109,      2804,           0,       1089
 629,           628,               0,            109,      2809,           0,       1086
 630,           629,               0,            109,      2815,           0,       1075
 631,           630,               0,            109,      2821,           0,       1082
 632,           631,               0,            110,      2828,           0,       1080
 633,           632,               0,            109,      2833,           0,       1084
 634,           633,               0,            111,      2839,           0,       1085
 635,           634,               0,            109,      2845,           0,       1085
 636,           635,               0,            110,      2852,           0,       1091
 637,           636,               0,            111,      2858,           0,       1092
 638,           637,               0,            110,      2865,           0,       1094
 639,           638,               0,            110,      2872,           0,       1096
 640,           639,               0,            110,      2880,           0,       1099
 641,           640,               0,            114,      2882,           0,       1109
 642,           641,               0,            113,      2885,           0,       1104
 643,           642,               0,            112,      2888,           0,       1105
 644,           643,               0,            111,      2892,           0,       1106
